,Freq. of Parent (%),Count,Leukocytes | Freq. of Parent (%),Leukocytes | Count,Leukocytes | Freq. of LIVE (%),Leukocytes/Single Cells | Freq. of Parent (%),Leukocytes/Single Cells | Count,Leukocytes/Single Cells | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE | Freq. of Parent (%),Leukocytes/Single Cells/LIVE | Count,Leukocytes/Single Cells/LIVE | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE/CD3+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+ | Count,Leukocytes/Single Cells/LIVE/CD3+ | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Count,Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Freq. of LIVE (%),"Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q5: FOXP3- , CD25+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q5: FOXP3- , CD25+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+/FLR4+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+/FLR4+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q7: FOXP3+ , CD25- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q7: FOXP3+ , CD25- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q8: FOXP3- , CD25- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q8: FOXP3- , CD25- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Freq. of LIVE (%)",Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Count,Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Freq. of LIVE (%),"Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Freq. of LIVE (%)",
A1 Saline_1.fcs,100,168684,60.4,101833,n/a,94.1,95800,n/a,88.9,85145,100,42.1,35813,42.1,53.9,19296,22.7,37.7,7280,8.55,12.5,908,1.07,5.91,430,0.51,23.9,1742,2.05,57.7,4200,4.93,1.47,107,0.25,18.0,100,18.0,0.77,56.0,97.5,7099,0.59,114,0.13,5.08,981,1.15,2.85,28.0,0.033,1.43,14.0,0.016,8.87,87.0,0.10,86.9,852,1.00,56.6,10921,12.8,32.2,11537,13.5,53.8,6207,7.29,32.4,2009,2.36,7.51,466,0.55,17.9,1110,1.30,42.2,2622,3.08,2.62,302,0.35,7.98,921,1.08,6.95,64.0,0.075,0.65,6.00,7.05E-3,3.37,31.0,0.036,89.0,820,0.96,35.6,4107,4.82,
A2 Saline_2.fcs,100,162996,62.6,102058,n/a,95.2,97206,n/a,88.1,85592,100,36.7,31416,36.7,47.4,14887,17.4,37.4,5562,6.50,11.5,638,0.75,4.05,225,0.26,19.9,1106,1.29,64.6,3593,4.20,1.69,94.0,0.58,32.0,100,32.0,0.77,43.0,97.0,5393,0.85,126,0.15,11.1,1651,1.93,1.15,19.0,0.022,0.85,14.0,0.016,4.54,75.0,0.088,93.5,1543,1.80,50.7,7548,8.82,33.9,10649,12.4,47.2,5030,5.88,32.4,1631,1.91,7.28,366,0.43,15.6,786,0.92,44.7,2247,2.63,6.03,642,0.75,13.1,1397,1.63,3.72,52.0,0.061,0.29,4.00,4.67E-3,2.00,28.0,0.033,94.0,1313,1.53,33.6,3580,4.18,
A3 Saline_3.fcs,100,182704,59.6,108947,n/a,95.8,104346,n/a,91.0,94972,100,32.9,31238,32.9,51.8,16185,17.0,33.0,5333,5.62,12.7,677,0.71,3.23,172,0.18,16.4,875,0.92,67.7,3609,3.80,1.63,87.0,0.43,23.0,65.2,15.0,0.54,29.0,97.4,5194,0.75,122,0.13,9.27,1501,1.58,2.66,40.0,0.042,1.00,15.0,0.016,5.00,75.0,0.079,91.3,1371,1.44,57.0,9229,9.72,32.2,10046,10.6,40.0,4014,4.23,30.1,1210,1.27,5.63,226,0.24,12.2,490,0.52,52.0,2088,2.20,4.35,437,0.46,13.6,1365,1.44,5.64,77.0,0.081,0.073,1.00,1.05E-3,1.47,20.0,0.021,92.8,1267,1.33,42.1,4230,4.45,
A4 Saline_4.fcs,100,160707,66.3,106535,n/a,96.5,102820,n/a,93.2,95867,100,36.0,34475,36.0,51.3,17669,18.4,25.6,4531,4.73,11.4,517,0.54,3.53,160,0.17,19.2,869,0.91,65.9,2985,3.11,1.72,78.0,0.68,31.0,80.6,25.0,0.97,44.0,96.6,4378,0.51,90.0,0.094,15.7,2778,2.90,0.90,25.0,0.026,1.30,36.0,0.038,2.92,81.0,0.084,94.9,2636,2.75,58.1,10270,10.7,33.5,11535,12.0,40.8,4706,4.91,40.0,1881,1.96,5.57,262,0.27,7.82,368,0.38,46.6,2195,2.29,3.61,416,0.43,17.4,2010,2.10,2.74,55.0,0.057,0.15,3.00,3.13E-3,2.14,43.0,0.045,95.0,1909,1.99,38.2,4403,4.59,
B1 BCG_1.fcs,100,178070,60.8,108253,n/a,96.3,104235,n/a,88.5,92274,100,28.5,26268,28.5,50.0,13136,14.2,37.9,4982,5.40,11.0,547,0.59,5.50,274,0.30,27.9,1391,1.51,55.6,2770,3.00,1.91,95.0,1.36,68.0,91.2,62.0,3.05,152,93.7,4667,1.24,163,0.18,13.7,1799,1.95,1.00,18.0,0.020,0.83,15.0,0.016,4.00,72.0,0.078,94.2,1694,1.84,47.1,6192,6.71,31.9,8378,9.08,42.5,3561,3.86,26.1,931,1.01,6.71,239,0.26,23.4,835,0.90,43.7,1556,1.69,14.8,1242,1.35,19.7,1652,1.79,1.09,18.0,0.020,0,0,0,1.33,22.0,0.024,97.6,1612,1.75,23.0,1923,2.08,
B2 BCG_2.fcs,100,182843,59.4,108640,n/a,96.2,104537,n/a,89.7,93742,100,32.7,30645,32.7,48.2,14781,15.8,35.5,5245,5.60,13.4,704,0.75,3.32,174,0.19,18.9,989,1.06,64.4,3378,3.60,1.64,86.0,0.88,46.0,95.7,44.0,1.85,97.0,95.6,5016,1.17,173,0.18,14.2,2093,2.23,1.62,34.0,0.036,0.96,20.0,0.021,5.02,105,0.11,92.4,1934,2.06,49.2,7270,7.76,36.0,11038,11.8,41.1,4532,4.83,30.6,1388,1.48,5.03,228,0.24,15.4,700,0.75,48.9,2216,2.36,10.2,1121,1.20,17.8,1969,2.10,3.71,73.0,0.078,0.25,5.00,5.33E-3,1.78,35.0,0.037,94.3,1856,1.98,30.9,3416,3.64,
B3 BCG_3.fcs,100,180146,60.0,108092,n/a,96.1,103905,n/a,89.9,93460,100,32.9,30764,32.9,48.3,14851,15.9,36.6,5432,5.81,14.8,805,0.86,3.42,186,0.20,17.8,967,1.03,64.0,3474,3.72,2.04,111,0.83,45.0,88.9,40.0,1.71,93.0,95.4,5183,1.03,153,0.16,11.9,1763,1.89,1.59,28.0,0.030,0.85,15.0,0.016,3.52,62.0,0.066,94.0,1658,1.77,50.5,7503,8.03,36.1,11094,11.9,41.2,4572,4.89,34.9,1595,1.71,6.01,275,0.29,12.8,587,0.63,46.3,2115,2.26,11.3,1249,1.34,16.4,1824,1.95,4.28,78.0,0.083,0.055,1.00,1.07E-3,1.54,28.0,0.030,94.1,1717,1.84,31.1,3449,3.69,
B4 BCG_4.fcs,100,150271,69.7,104762,n/a,95.9,100499,n/a,92.2,92616,100,34.7,32108,34.7,45.2,14518,15.7,24.2,3511,3.79,9.26,325,0.35,2.79,98.0,0.11,19.7,691,0.75,68.3,2397,2.59,1.57,55.0,0.97,34.0,94.1,32.0,2.25,79.0,95.2,3343,0.60,87.0,0.094,8.65,1256,1.36,1.67,21.0,0.023,1.19,15.0,0.016,7.56,95.0,0.10,89.6,1125,1.21,66.6,9664,10.4,37.1,11916,12.9,34.1,4066,4.39,50.8,2066,2.23,8.68,353,0.38,10.1,412,0.44,30.4,1235,1.33,4.31,514,0.55,12.3,1471,1.59,5.85,86.0,0.093,0.48,7.00,7.56E-3,4.49,66.0,0.071,89.2,1312,1.42,49.2,5865,6.33,
C1 ID93_1.fcs,100,189119,58.0,109620,n/a,95.2,104378,n/a,84.8,88551,100,36.9,32709,36.9,46.2,15127,17.1,33.0,4993,5.64,10.4,517,0.58,3.04,152,0.17,20.9,1042,1.18,65.7,3282,3.71,1.10,55.0,0.76,38.0,94.7,36.0,1.70,85.0,96.4,4815,1.13,171,0.19,11.9,1796,2.03,1.39,25.0,0.028,0.95,17.0,0.019,6.29,113,0.13,91.4,1641,1.85,54.0,8167,9.22,36.2,11853,13.4,36.4,4309,4.87,35.9,1549,1.75,6.64,286,0.32,11.6,500,0.56,45.8,1974,2.23,5.31,629,0.71,15.0,1778,2.01,5.23,93.0,0.11,0.67,12.0,0.014,4.11,73.0,0.082,90.0,1600,1.81,43.3,5137,5.80,
C2 ID93_2.fcs,100,169856,63.1,107240,n/a,95.2,102053,n/a,90.8,92705,100,41.4,38415,41.4,46.0,17675,19.1,35.1,6200,6.69,10.5,651,0.70,2.65,164,0.18,18.3,1137,1.23,68.5,4248,4.58,1.71,106,0.47,29.0,93.1,27.0,0.90,56.0,96.9,6009,0.83,147,0.16,11.2,1979,2.13,1.36,27.0,0.029,0.71,14.0,0.015,3.64,72.0,0.078,94.3,1866,2.01,52.9,9349,10.1,37.0,14218,15.3,42.0,5975,6.45,42.9,2565,2.77,6.21,371,0.40,10.8,643,0.69,40.1,2396,2.58,4.11,584,0.63,13.4,1910,2.06,3.98,76.0,0.082,0.52,10.0,0.011,3.51,67.0,0.072,92.0,1757,1.90,40.4,5749,6.20,
C3 ID93_3.fcs,100,178802,60.3,107771,n/a,95.3,102671,n/a,89.9,92262,100,41.3,38092,41.3,54.7,20821,22.6,35.9,7479,8.11,12.3,920,1.00,3.37,252,0.27,16.4,1230,1.33,67.9,5077,5.50,1.56,117,0.41,31.0,93.5,29.0,0.98,73.0,97.0,7258,0.76,159,0.17,10.8,2239,2.43,1.79,40.0,0.043,0.54,12.0,0.013,4.56,102,0.11,93.1,2085,2.26,52.6,10944,11.9,30.9,11761,12.7,43.0,5054,5.48,44.1,2228,2.41,7.32,370,0.40,8.27,418,0.45,40.3,2038,2.21,4.71,554,0.60,17.0,1998,2.17,2.85,57.0,0.062,0.45,9.00,9.75E-3,2.50,50.0,0.054,94.2,1882,2.04,35.3,4155,4.50,
C4 ID93_4.fcs,100,169464,62.9,106532,n/a,96.5,102839,n/a,92.0,94659,100,39.2,37096,39.2,55.6,20635,21.8,35.9,7405,7.82,14.4,1070,1.13,2.89,214,0.23,15.1,1118,1.18,67.6,5003,5.29,1.27,94.0,0.32,24.0,91.7,22.0,0.86,64.0,97.5,7223,0.86,177,0.19,10.9,2243,2.37,1.52,34.0,0.036,0.45,10.0,0.011,2.99,67.0,0.071,95.1,2132,2.25,52.4,10810,11.4,31.5,11668,12.3,38.6,4508,4.76,37.6,1696,1.79,4.15,187,0.20,9.47,427,0.45,48.8,2198,2.32,6.40,747,0.79,19.3,2249,2.38,2.49,56.0,0.059,0.36,8.00,8.45E-3,2.36,53.0,0.056,94.8,2132,2.25,35.7,4164,4.40,
D1 BCG+ID93_1.fcs,100,204606,54.4,111355,n/a,96.7,107680,n/a,88.1,94867,100,34.7,32927,34.7,50.5,16616,17.5,33.0,5477,5.77,8.89,487,0.51,3.16,173,0.18,22.3,1219,1.28,65.7,3598,3.79,3.25,178,0.57,31.0,90.3,28.0,1.59,87.0,94.6,5181,1.16,192,0.20,12.2,2023,2.13,2.08,42.0,0.044,1.09,22.0,0.023,6.67,135,0.14,90.2,1824,1.92,53.7,8924,9.41,33.2,10948,11.5,42.9,4696,4.95,38.2,1795,1.89,8.77,412,0.43,9.97,468,0.49,43.0,2021,2.13,6.70,733,0.77,19.0,2085,2.20,2.45,51.0,0.054,0.29,6.00,6.32E-3,1.29,27.0,0.028,96.0,2001,2.11,31.4,3434,3.62,
D2 BCG+ID93_2.fcs,100,178129,60.6,107910,n/a,96.6,104249,n/a,90.3,94110,100,40.4,37977,40.4,54.9,20867,22.2,34.7,7244,7.70,8.93,647,0.69,1.77,128,0.14,13.6,984,1.05,75.7,5485,5.83,1.24,90.0,0.51,37.0,89.2,33.0,1.13,82.0,97.1,7035,0.90,187,0.20,13.3,2779,2.95,0.72,20.0,0.021,0.50,14.0,0.015,4.61,128,0.14,94.2,2617,2.78,51.1,10657,11.3,32.4,12308,13.1,44.4,5464,5.81,49.3,2695,2.86,5.20,284,0.30,7.72,422,0.45,37.8,2063,2.19,2.79,343,0.36,17.2,2115,2.25,2.27,48.0,0.051,0,0,0,1.89,40.0,0.043,95.8,2027,2.15,35.6,4386,4.66,
D3 BCG+ID93_3.fcs,100,146477,71.6,104880,n/a,96.2,100915,n/a,93.0,93827,100,29.9,28101,29.9,47.1,13225,14.1,21.3,2815,3.00,14.9,419,0.45,2.31,65.0,0.069,13.3,373,0.40,69.6,1958,2.09,2.06,58.0,0.75,21.0,95.2,20.0,1.46,41.0,95.7,2695,0.84,111,0.12,25.0,3300,3.52,1.12,37.0,0.039,0.91,30.0,0.032,3.73,123,0.13,94.2,3110,3.31,52.9,6999,7.46,35.1,9867,10.5,17.9,1768,1.88,37.4,662,0.71,3.34,59.0,0.063,11.7,207,0.22,47.5,840,0.90,4.95,488,0.52,42.0,4141,4.41,1.88,78.0,0.083,0.53,22.0,0.023,1.96,81.0,0.086,95.6,3960,4.22,35.2,3470,3.70,
