,Freq. of Parent (%),Count,Leukocytes | Freq. of Parent (%),Leukocytes | Count,Leukocytes | Freq. of LIVE (%),Leukocytes/Single Cells | Freq. of Parent (%),Leukocytes/Single Cells | Count,Leukocytes/Single Cells | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE | Freq. of Parent (%),Leukocytes/Single Cells/LIVE | Count,Leukocytes/Single Cells/LIVE | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE/CD3+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+ | Count,Leukocytes/Single Cells/LIVE/CD3+ | Freq. of LIVE (%),Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Count,Leukocytes/Single Cells/LIVE/CD3+/CD4+ | Freq. of LIVE (%),"Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q5: FOXP3- , CD25+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q5: FOXP3- , CD25+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+/FLR4+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q6: FOXP3+ , CD25+/FLR4+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q7: FOXP3+ , CD25- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q7: FOXP3+ , CD25- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q8: FOXP3- , CD25- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q1: CD62L- , CD44+/Q8: FOXP3- , CD25- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q2: CD62L+ , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD4+/Q4: CD62L- , CD44- | Freq. of LIVE (%)",Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Freq. of Parent (%),Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Count,Leukocytes/Single Cells/LIVE/CD3+/CD8+ | Freq. of LIVE (%),"Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q1: CD62L- , CD44+/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q2: CD62L+ , CD44+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q1: PD1- , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q2: PD1+ , KLRG1+ | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q3: PD1+ , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q3: CD62L+ , CD44-/Q4: PD1- , KLRG1- | Freq. of LIVE (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Freq. of Parent (%)","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Count","Leukocytes/Single Cells/LIVE/CD3+/CD8+/Q4: CD62L- , CD44- | Freq. of LIVE (%)",
A1 Saline_1.fcs,100,125485,82.0,102933,n/a,93.9,96682,n/a,89.4,86401,100,47.4,40961,47.4,44.7,18294,21.2,79.4,14529,16.8,10.9,1588,1.84,4.75,690,0.80,28.9,4192,4.85,55.5,8059,9.33,1.72,250,2.99,434,98.8,429,5.57,809,89.7,13036,1.82,333,0.39,6.83,1249,1.45,0.24,3.00,3.47E-3,0.56,7.00,8.10E-3,4.72,59.0,0.068,94.5,1180,1.37,11.9,2183,2.53,41.7,17082,19.8,81.8,13974,16.2,28.3,3953,4.58,9.65,1349,1.56,21.8,3042,3.52,40.3,5630,6.52,7.42,1267,1.47,4.27,729,0.84,0.82,6.00,6.94E-3,0.27,2.00,2.31E-3,2.47,18.0,0.021,96.4,703,0.81,6.51,1112,1.29,
A2 Saline_2.fcs,100,128763,82.1,105773,n/a,92.0,97306,n/a,87.1,84746,100,48.5,41131,48.5,48.2,19840,23.4,81.3,16137,19.0,9.24,1491,1.76,10.5,1696,2.00,41.5,6702,7.91,38.7,6248,7.37,1.56,251,2.03,327,99.1,324,3.20,516,93.2,15043,1.01,201,0.24,4.63,919,1.08,0,0,0,0.98,9.00,0.011,10.6,97.0,0.11,88.5,813,0.96,13.0,2583,3.05,37.8,15561,18.4,86.5,13454,15.9,35.4,4764,5.62,13.0,1746,2.06,21.5,2886,3.41,30.2,4058,4.79,6.38,993,1.17,4.72,735,0.87,1.36,10.0,0.012,0.27,2.00,2.36E-3,1.50,11.0,0.013,96.9,712,0.84,2.44,379,0.45,
A3 Saline_3.fcs,100,121014,84.9,102765,n/a,93.4,96016,n/a,88.4,84856,100,44.8,38037,44.8,56.7,21574,25.4,45.1,9723,11.5,12.3,1200,1.41,10.2,987,1.16,37.7,3662,4.32,39.8,3874,4.57,2.07,201,2.13,207,98.6,204,5.05,491,90.8,8824,1.63,351,0.41,27.3,5895,6.95,0.22,13.0,0.015,0.68,40.0,0.047,14.7,866,1.02,84.4,4976,5.86,26.0,5605,6.61,27.3,10379,12.2,74.1,7689,9.06,17.1,1311,1.54,17.6,1351,1.59,33.7,2588,3.05,31.7,2439,2.87,9.08,942,1.11,14.1,1461,1.72,0.14,2.00,2.36E-3,0.21,3.00,3.54E-3,2.81,41.0,0.048,96.9,1415,1.67,2.77,287,0.34,
A4 Saline_4.fcs,100,123656,84.1,104023,n/a,92.9,96633,n/a,88.2,85272,100,47.8,40760,47.8,47.5,19378,22.7,85.7,16602,19.5,8.93,1483,1.74,5.30,880,1.03,28.7,4768,5.59,57.0,9471,11.1,1.75,291,1.81,301,98.3,296,3.95,655,92.5,15355,1.14,221,0.26,4.55,882,1.03,0.23,2.00,2.35E-3,1.36,12.0,0.014,9.98,88.0,0.10,88.4,780,0.91,8.63,1673,1.96,40.7,16603,19.5,84.2,13974,16.4,37.3,5217,6.12,13.5,1893,2.22,15.3,2144,2.51,33.8,4720,5.54,8.88,1475,1.73,4.65,772,0.91,0.91,7.00,8.21E-3,0.13,1.00,1.17E-3,2.72,21.0,0.025,96.2,743,0.87,2.30,382,0.45,
B1 BCG_1.fcs,100,125606,80.0,100467,n/a,92.1,92552,n/a,84.0,77778,100,31.9,24783,31.9,50.3,12454,16.0,46.9,5842,7.51,9.74,569,0.73,8.78,513,0.66,40.2,2346,3.02,41.3,2414,3.10,1.99,116,1.97,115,100,115,6.38,373,89.7,5238,1.18,147,0.19,11.7,1454,1.87,0.69,10.0,0.013,0.48,7.00,9.00E-3,4.13,60.0,0.077,94.7,1377,1.77,40.2,5011,6.44,21.8,5397,6.94,63.9,3447,4.43,31.9,1098,1.41,11.2,387,0.50,19.1,658,0.85,37.8,1304,1.68,8.93,482,0.62,13.8,744,0.96,1.34,10.0,0.013,0.13,1.00,1.29E-3,1.34,10.0,0.013,97.2,723,0.93,13.4,724,0.93,
B2 BCG_2.fcs,100,115467,82.0,94630,n/a,94.1,89053,n/a,91.6,81554,100,32.1,26216,32.1,42.9,11254,13.8,47.7,5365,6.58,11.3,608,0.75,6.67,358,0.44,40.5,2173,2.66,41.5,2226,2.73,1.75,94.0,2.61,140,98.6,138,8.09,434,87.5,4697,2.11,238,0.29,14.0,1578,1.93,0.25,4.00,4.90E-3,1.01,16.0,0.020,14.8,234,0.29,83.9,1324,1.62,36.2,4073,4.99,16.5,4337,5.32,62.7,2719,3.33,26.5,720,0.88,15.0,407,0.50,26.6,722,0.89,32.0,870,1.07,12.5,542,0.66,19.4,842,1.03,0.59,5.00,6.13E-3,0.36,3.00,3.68E-3,3.21,27.0,0.033,95.8,807,0.99,5.40,234,0.29,
B3 BCG_3.fcs,100,111907,61.6,68966,n/a,89.3,61597,n/a,97.7,60205,100,16.1,9706,16.1,35.6,3457,5.74,18.8,651,1.08,4.76,31.0,0.051,1.54,10.0,0.017,20.1,131,0.22,73.6,479,0.80,2.92,19.0,6.61,43.0,100,43.0,30.3,197,60.2,392,5.38,186,0.31,28.8,996,1.65,0,0,0,0.20,2.00,3.32E-3,3.41,34.0,0.056,96.4,960,1.59,47.0,1624,2.70,7.02,681,1.13,6.31,43.0,0.071,20.9,9.00,0.015,0,0,0,25.6,11.0,0.018,53.5,23.0,0.038,15.3,104,0.17,63.7,434,0.72,0.46,2.00,3.32E-3,0.23,1.00,1.66E-3,0.69,3.00,4.98E-3,98.6,428,0.71,14.7,100,0.17,
C1 ID93_1.fcs,100,130105,78.7,102395,n/a,90.6,92772,n/a,87.3,80955,100,36.5,29565,36.5,44.8,13235,16.3,30.0,3964,4.90,9.13,362,0.45,6.41,254,0.31,38.7,1536,1.90,45.7,1812,2.24,1.84,73.0,1.64,65.0,96.9,63.0,4.92,195,91.6,3631,0.55,73.0,0.090,6.97,922,1.14,1.41,13.0,0.016,1.95,18.0,0.022,9.54,88.0,0.11,87.1,803,0.99,62.5,8276,10.2,7.85,2321,2.87,74.7,1733,2.14,24.0,416,0.51,19.9,345,0.43,27.7,480,0.59,28.4,492,0.61,4.01,93.0,0.11,7.67,178,0.22,2.81,5.00,6.18E-3,0.56,1.00,1.24E-3,1.12,2.00,2.47E-3,95.5,170,0.21,13.7,317,0.39,
C2 ID93_2.fcs,100,122994,82.6,101653,n/a,92.6,94177,n/a,87.5,82386,100,39.3,32374,39.3,44.8,14496,17.6,44.9,6512,7.90,8.85,576,0.70,8.03,523,0.63,39.2,2550,3.10,44.0,2863,3.48,2.61,170,1.44,94.0,100,94.0,4.61,300,91.3,5948,1.06,153,0.19,7.11,1030,1.25,0.58,6.00,7.28E-3,0.68,7.00,8.50E-3,7.57,78.0,0.095,91.2,939,1.14,46.9,6801,8.26,20.6,6677,8.10,77.0,5140,6.24,29.4,1513,1.84,19.9,1023,1.24,26.2,1345,1.63,24.5,1259,1.53,4.21,281,0.34,5.78,386,0.47,1.30,5.00,6.07E-3,0.26,1.00,1.21E-3,2.07,8.00,9.71E-3,96.4,372,0.45,13.0,870,1.06,
C3 ID93_3.fcs,100,116971,78.5,91796,n/a,86.8,79705,n/a,96.9,77203,100,20.8,16064,20.8,26.9,4328,5.61,16.8,726,0.94,8.82,64.0,0.083,3.03,22.0,0.028,26.9,195,0.25,61.3,445,0.58,3.58,26.0,6.89,50.0,100,50.0,14.9,108,74.7,542,1.87,81.0,0.10,22.8,987,1.28,0.30,3.00,3.89E-3,0.10,1.00,1.30E-3,1.93,19.0,0.025,97.7,964,1.25,58.5,2534,3.28,3.31,532,0.69,11.1,59.0,0.076,22.0,13.0,0.017,10.2,6.00,7.77E-3,25.4,15.0,0.019,42.4,25.0,0.032,3.01,16.0,0.021,63.2,336,0.44,0.60,2.00,2.59E-3,0,0,0,0,0,0,99.4,334,0.43,22.7,121,0.16,
C4 ID93_4.fcs,100,128540,80.2,103101,n/a,91.7,94559,n/a,89.7,84839,100,38.5,32650,38.5,43.7,14272,16.8,43.1,6152,7.25,12.4,764,0.90,8.99,553,0.65,35.3,2174,2.56,43.3,2661,3.14,1.56,96.0,1.74,107,97.2,104,4.67,287,92.0,5662,1.25,178,0.21,11.6,1649,1.94,0.36,6.00,7.07E-3,0.30,5.00,5.89E-3,6.43,106,0.12,92.9,1532,1.81,44.1,6293,7.42,22.1,7230,8.52,67.1,4851,5.72,30.1,1458,1.72,16.2,788,0.93,23.4,1135,1.34,30.3,1470,1.73,6.24,451,0.53,11.7,843,0.99,0.71,6.00,7.07E-3,0.36,3.00,3.54E-3,1.42,12.0,0.014,97.5,822,0.97,15.0,1085,1.28,
D1 BCG+ID93_1.fcs,100,143704,70.2,100906,n/a,88.2,89029,n/a,63.6,56666,100,38.7,21951,38.7,45.3,9942,17.5,67.1,6674,11.8,15.3,1018,1.80,6.82,455,0.80,35.2,2349,4.15,42.7,2852,5.03,2.92,195,2.64,176,99.4,175,5.71,381,88.7,5922,1.69,168,0.30,10.7,1064,1.88,0.66,7.00,0.012,0.75,8.00,0.014,7.05,75.0,0.13,91.5,974,1.72,20.5,2036,3.59,30.4,6671,11.8,68.7,4580,8.08,25.9,1185,2.09,12.7,580,1.02,31.5,1441,2.54,30.0,1374,2.42,15.8,1055,1.86,11.1,740,1.31,1.08,8.00,0.014,0.41,3.00,5.29E-3,2.03,15.0,0.026,96.5,714,1.26,4.44,296,0.52,
D2 BCG+ID93_2.fcs,100,133537,77.8,103903,n/a,89.9,93357,n/a,83.8,78222,100,41.5,32430,41.5,46.7,15140,19.4,71.6,10842,13.9,21.1,2289,2.93,8.67,940,1.20,33.8,3666,4.69,36.4,3947,5.05,1.96,212,3.10,336,97.9,329,5.06,549,89.9,9745,2.08,315,0.40,9.66,1463,1.87,0.14,2.00,2.56E-3,0.96,14.0,0.018,9.43,138,0.18,89.5,1309,1.67,16.6,2520,3.22,32.1,10418,13.3,69.4,7230,9.24,20.2,1459,1.87,14.8,1068,1.37,36.1,2607,3.33,29.0,2096,2.68,15.8,1643,2.10,10.8,1124,1.44,0.62,7.00,8.95E-3,0.18,2.00,2.56E-3,2.05,23.0,0.029,97.2,1092,1.40,4.04,421,0.54,
D3 BCG+ID93_3.fcs,100,129012,76.7,98991,n/a,92.0,91077,n/a,84.3,76736,100,30.2,23141,30.2,47.2,10914,14.2,67.5,7372,9.61,16.6,1223,1.59,10.0,739,0.96,40.3,2969,3.87,33.1,2441,3.18,2.41,178,3.01,222,98.6,219,8.71,642,85.9,6330,2.90,317,0.41,13.9,1514,1.97,0.066,1.00,1.30E-3,0.40,6.00,7.82E-3,15.0,227,0.30,84.5,1280,1.67,15.7,1711,2.23,31.1,7198,9.38,63.5,4573,5.96,14.6,668,0.87,13.4,611,0.80,44.8,2047,2.67,27.3,1247,1.63,19.4,1393,1.82,14.8,1062,1.38,0.38,4.00,5.21E-3,0,0,0,3.20,34.0,0.044,96.4,1024,1.33,2.36,170,0.22,
D4 BCG+ID93_4.fcs,100,129528,77.1,99918,n/a,91.6,91499,n/a,84.8,77567,100,28.5,22083,28.5,50.8,11227,14.5,62.5,7020,9.05,14.2,994,1.28,12.7,894,1.15,38.1,2677,3.45,35.0,2455,3.17,1.74,122,2.58,181,98.9,179,6.60,463,89.1,6254,2.20,247,0.32,21.7,2438,3.14,0.082,2.00,2.58E-3,0.45,11.0,0.014,10.0,244,0.31,89.5,2181,2.81,13.6,1522,1.96,28.4,6270,8.08,54.0,3388,4.37,23.1,782,1.01,15.4,523,0.67,30.5,1032,1.33,31.0,1051,1.35,22.1,1386,1.79,22.4,1407,1.81,0.071,1.00,1.29E-3,0.071,1.00,1.29E-3,1.92,27.0,0.035,97.9,1378,1.78,1.42,89.0,0.11,
